timestamp,cpu_pct,mem_pct,bytes_sent,bytes_recv
2026-09-14T16:59:09.547812,19.3,21.8,33049847562,46372941929
2026-09-14T16:59:10.554221,21.9,21.8,33049856121,46372954893
2026-09-14T16:59:11.555527,23.6,21.8,33049863538,46372966419
2026-09-14T16:59:12.557300,21.4,21.8,33049866853,46372973889
2026-09-14T16:59:13.561964,22.3,21.8,33049870102,46372981293
2026-09-14T16:59:14.569334,21.5,21.8,33049873549,46372988853
2026-09-14T16:59:15.587249,22.1,21.9,33050319428,46373469489
2026-09-14T16:59:16.588592,22.4,21.9,33050896626,46374053634
2026-09-14T16:59:17.590370,21.6,21.7,33051689368,46374852347
2026-09-14T16:59:18.593766,20.8,21.6,33052563069,46375764281
2026-09-14T16:59:19.596519,20.9,21.5,33053508717,46376690426
2026-09-14T16:59:20.599860,19.8,21.6,33054942928,46378177353
2026-09-14T16:59:21.604343,18.4,21.6,33056529066,46379744639
2026-09-14T16:59:22.608319,19.4,21.6,33058004249,46381229996
2026-09-14T16:59:23.609769,19.9,21.7,33059888656,46383134633
2026-09-14T16:59:24.611383,20.1,21.7,33062178354,46385426310
2026-09-14T16:59:25.614479,21.3,21.7,33064526708,46387804180
2026-09-14T16:59:26.616859,20.7,21.7,33067051386,46390393271
2026-09-14T16:59:27.619963,20.0,21.7,33070212336,46393550766
2026-09-14T16:59:28.623625,19.8,21.7,33073570324,46397075349
2026-09-14T16:59:29.625966,22.1,21.7,33077569724,46401127870
2026-09-14T16:59:30.627314,23.8,21.8,33080820085,46404296119
2026-09-14T16:59:31.628648,23.5,21.8,33084547384,46407956115
2026-09-14T16:59:32.629980,22.9,21.7,33087277665,46410713642
2026-09-14T16:59:33.631552,23.9,21.8,33091644608,46415115980
2026-09-14T16:59:34.635862,22.6,21.8,33096030016,46419546891
2026-09-14T16:59:35.637994,23.8,21.9,33098954790,46422977576
2026-09-14T16:59:36.640041,27.1,21.9,33103391499,46426996375
2026-09-14T16:59:37.643895,26.9,21.9,33107681110,46431381013
2026-09-14T16:59:38.645643,22.1,21.9,33111755731,46435480663
2026-09-14T16:59:39.647156,19.9,21.9,33113116035,46438181265
2026-09-14T16:59:40.649524,21.6,21.9,33115282707,46440003741
2026-09-14T16:59:41.650848,17.4,21.9,33117332865,46442310864
2026-09-14T16:59:42.653796,18.1,21.9,33119389481,46443836236
2026-09-14T16:59:43.655526,19.1,21.9,33121017114,46445996745
2026-09-14T16:59:44.657046,18.0,22.0,33122725057,46446578648
2026-09-14T16:59:45.659014,19.9,22.0,33124058926,46448968148
2026-09-14T16:59:46.664861,17.7,21.9,33126300149,46450710717
2026-09-14T16:59:47.676504,17.7,21.9,33128504427,46454244345
2026-09-14T16:59:48.679966,17.6,21.9,33131121043,46455497584
2026-09-14T16:59:49.681102,18.6,21.9,33133015204,46458001790
2026-09-14T16:59:50.682425,21.5,21.9,33137716247,46461874904
2026-09-14T16:59:51.683595,22.2,21.9,33142540337,46466341645
2026-09-14T16:59:52.685964,23.7,21.9,33148378599,46471806713
2026-09-14T16:59:53.688199,25.2,21.9,33153665729,46477152589
2026-09-14T16:59:54.690029,25.4,22.0,33158738569,46483872664
2026-09-14T16:59:55.693031,23.9,22.0,33163593294,46487507173
2026-09-14T16:59:56.694330,23.3,22.0,33167326787,46491330197
2026-09-14T16:59:57.702998,24.1,22.1,33170923900,46495136058
2026-09-14T16:59:58.704325,18.5,22.1,33174925240,46498201091
2026-09-14T16:59:59.705590,19.9,22.1,33179074939,46502606615
2026-09-14T17:00:00.707201,17.5,22.1,33183427650,46506228671
2026-09-14T17:00:01.708813,18.1,22.1,33188858506,46511353914
2026-09-14T17:00:02.710750,18.0,22.1,33194327671,46517274691
2026-09-14T17:00:03.712399,19.4,22.1,33201023679,46522911885
2026-09-14T17:00:04.713980,19.0,22.2,33209391573,46531324797
2026-09-14T17:00:05.715125,17.3,22.3,33210161390,46534831418
2026-09-14T17:00:06.716468,16.3,22.3,33211885793,46537171389
2026-09-14T17:00:07.717997,15.7,22.3,33213671127,46538710763
2026-09-14T17:00:08.719579,17.5,22.3,33214731203,46538891174
2026-09-14T17:00:09.720876,17.9,22.3,33215876730,46540837718
2026-09-14T17:00:10.722528,16.9,22.3,33217673053,46543464198
2026-09-14T17:00:11.723898,16.6,22.3,33219873089,46545559097
2026-09-14T17:00:12.725298,16.9,22.3,33221865103,46547259677
2026-09-14T17:00:13.726598,17.9,22.3,33222938142,46549161658
2026-09-14T17:00:14.732026,23.3,22.0,33229611526,46553252654
2026-09-14T17:00:15.733572,23.0,22.0,33229621188,46553265781
2026-09-14T17:00:16.750408,21.1,22.1,33229625079,46553273563
2026-09-14T17:00:17.751600,20.8,22.1,33229629036,46553281345
2026-09-14T17:00:18.760345,21.1,22.1,33229632417,46553288893
2026-09-14T17:00:19.762525,21.3,22.2,33229635666,46553296309
2026-09-14T17:00:20.763769,22.8,22.2,33229638981,46553303833
2026-09-14T17:00:21.768017,22.2,22.1,33229642296,46553311303
2026-09-14T17:00:22.769232,23.0,22.1,33229645743,46553318917
2026-09-14T17:00:23.776072,17.1,22.1,33229648992,46553326321
2026-09-14T17:00:24.780123,16.2,22.1,33229652175,46553333659
2026-09-14T17:00:25.782023,18.0,22.1,33229655556,46553341219
2026-09-14T17:00:26.785512,15.2,22.1,33229658871,46553348689
2026-09-14T17:00:27.792159,20.4,22.2,33229662186,46553356159
2026-09-14T17:00:28.793591,17.4,22.1,33229665501,46553363629
