timestamp,cpu_pct,mem_pct,bytes_sent,bytes_recv
2026-09-14T16:59:12.621296,21.8,21.8,20856097964,10391141101
2026-09-14T16:59:13.624005,22.4,21.8,20856106117,10391147772
2026-09-14T16:59:14.625797,21.2,21.8,20856110778,10391150981
2026-09-14T16:59:15.629248,21.8,21.9,20856198805,10391261048
2026-09-14T16:59:16.633329,22.3,21.9,20856207824,10391314100
2026-09-14T16:59:17.634582,21.6,21.7,20856250553,10391375874
2026-09-14T16:59:18.636119,20.9,21.6,20856308759,10391442004
2026-09-14T16:59:19.643599,20.8,21.5,20856450130,10391523096
2026-09-14T16:59:20.647861,19.8,21.6,20856863657,10391631770
2026-09-14T16:59:21.649454,18.3,21.6,20857290279,10391722367
2026-09-14T16:59:22.651206,19.9,21.6,20857569452,10391793540
2026-09-14T16:59:23.652497,19.5,21.7,20857881767,10391977345
2026-09-14T16:59:24.655846,20.3,21.7,20858552608,10392051795
2026-09-14T16:59:25.657097,21.1,21.7,20859251658,10392124923
2026-09-14T16:59:26.659278,21.1,21.7,20859759047,10392180858
2026-09-14T16:59:27.663998,19.8,21.7,20860044239,10392243526
2026-09-14T16:59:28.672094,19.8,21.7,20860632570,10392310584
2026-09-14T16:59:29.677177,22.4,21.7,20860638943,10392352831
2026-09-14T16:59:30.680374,23.9,21.8,20861326360,10392540083
2026-09-14T16:59:31.681636,23.7,21.8,20863227019,10392625504
2026-09-14T16:59:32.682754,23.0,21.7,20864501427,10392702921
2026-09-14T16:59:33.683869,23.9,21.8,20865091999,10392767389
2026-09-14T16:59:34.687874,22.2,21.8,20866292997,10392833784
2026-09-14T16:59:35.689175,23.5,21.9,20866954650,10392920751
2026-09-14T16:59:36.691888,28.0,21.9,20867628461,10393030077
2026-09-14T16:59:37.695954,26.4,21.9,20869228686,10393313750
2026-09-14T16:59:38.697058,22.0,21.9,20869943574,10393368664
2026-09-14T16:59:39.698258,19.9,21.9,20870195812,10393411890
2026-09-14T16:59:40.699993,21.7,21.9,20871456752,10393468891
2026-09-14T16:59:41.701303,17.4,21.9,20872715119,10393498105
2026-09-14T16:59:42.702720,18.0,21.9,20872720164,10393519903
2026-09-14T16:59:43.704422,19.0,21.9,20872986968,10393547275
2026-09-14T16:59:44.705843,17.9,22.0,20873802542,10393745367
2026-09-14T16:59:45.707322,20.1,22.0,20875959892,10393849862
2026-09-14T16:59:46.708745,17.6,21.9,20875964409,10393873450
2026-09-14T16:59:47.709955,17.4,21.9,20876245017,10393897781
2026-09-14T16:59:48.711773,17.6,21.9,20876252598,10393913001
2026-09-14T16:59:49.713006,18.7,21.9,20876534656,10393940436
2026-09-14T16:59:50.715819,21.7,21.9,20876542145,10393983996
2026-09-14T16:59:51.718014,22.1,21.9,20877429218,10394042603
2026-09-14T16:59:52.719159,23.9,21.9,20879545001,10394148240
2026-09-14T16:59:53.723013,25.0,21.9,20882029989,10394297548
2026-09-14T16:59:54.724804,25.3,22.0,20885543882,10394449414
2026-09-14T16:59:55.726009,24.1,22.0,20886189208,10394476839
2026-09-14T16:59:56.727172,23.2,22.0,20886527917,10394519633
2026-09-14T16:59:57.728546,23.9,22.1,20887209852,10394578440
2026-09-14T16:59:58.730536,18.5,22.1,20889298089,10394669007
2026-09-14T16:59:59.732417,19.8,22.1,20892097065,10394731395
2026-09-14T17:00:00.733524,17.6,22.1,20892802051,10394762252
2026-09-14T17:00:01.735016,18.1,22.1,20894227549,10394818988
2026-09-14T17:00:02.736600,18.0,22.1,20895316252,10394859968
2026-09-14T17:00:03.737870,19.4,22.1,20895322772,10394903751
2026-09-14T17:00:04.740031,19.0,22.2,20895330019,10394956139
2026-09-14T17:00:05.744881,17.3,22.3,20895722351,10395001356
2026-09-14T17:00:06.746817,16.3,22.3,20895725986,10395019353
2026-09-14T17:00:07.751149,15.8,22.3,20895728985,10395024769
2026-09-14T17:00:08.752488,17.5,22.3,20896134441,10395076956
2026-09-14T17:00:09.755115,17.9,22.3,20898129120,10395185435
2026-09-14T17:00:10.756610,16.9,22.3,20900922918,10395276422
2026-09-14T17:00:11.758080,16.6,22.3,20900934090,10395290310
2026-09-14T17:00:12.759376,16.8,22.3,20900938265,10395296990
2026-09-14T17:00:13.760756,17.9,22.3,20901757406,10395326508
2026-09-14T17:00:14.763993,23.5,22.0,20905004529,10395380185
2026-09-14T17:00:15.765423,22.9,22.1,20905012127,10395386605
2026-09-14T17:00:16.766539,21.0,22.1,20905015348,10395388518
2026-09-14T17:00:17.768000,20.7,22.1,20905018305,10395390233
2026-09-14T17:00:18.769176,21.3,22.1,20905020950,10395391372
2026-09-14T17:00:19.770153,21.3,22.2,20905023661,10395392577
2026-09-14T17:00:20.776074,22.9,22.2,20905026504,10395393956
2026-09-14T17:00:21.780007,22.1,22.1,20905029215,10395395161
2026-09-14T17:00:22.781999,23.0,22.1,20905031926,10395396366
2026-09-14T17:00:23.784165,17.1,22.1,20905034637,10395397585
2026-09-14T17:00:24.786425,16.3,22.1,20905037282,10395398724
2026-09-14T17:00:25.787721,17.9,22.1,20905039993,10395399929
2026-09-14T17:00:26.789096,15.2,22.1,20905042704,10395401134
2026-09-14T17:00:27.790601,20.3,22.2,20905045349,10395402273
2026-09-14T17:00:28.792985,17.4,22.1,20905047994,10395403412
2026-09-14T17:00:29.796981,16.3,22.1,20905051227,10395405359
2026-09-14T17:00:30.804077,17.5,22.1,20905054306,10395406932
2026-09-14T17:00:31.805588,17.1,22.1,20905057149,10395408269
