latency_ms
8.155
8.995
9.574
9.633
9.671
9.728
10.755
11.124
11.326
11.888
12.120
12.193
12.403
13.384
13.469
13.842
14.071
14.479
14.595
14.820
14.871
15.167
15.364
16.154
16.188
16.587
17.197
17.434
18.027
18.117
20.086
20.249
22.234
22.382
22.712
23.055
23.275
23.408
23.618
23.812
24.301
24.541
25.386
25.404
25.636
26.051
26.064
26.171
26.197
26.538
26.709
27.013
27.569
27.988
28.545
28.625
28.701
29.352
29.544
29.805
30.131
30.728
30.747
30.795
30.828
31.154
31.236
31.646
32.500
32.578
32.625
32.875
33.499
33.622
33.625
33.632
33.644
34.374
34.754
34.928
35.113
35.544
35.627
36.898
37.200
37.290
37.352
37.727
37.773
37.943
37.974
39.545
39.953
41.209
41.371
41.598
41.794
41.819
41.826
42.025
42.194
42.220
43.383
43.927
44.490
45.508
45.813
45.817
46.452
46.460
46.493
46.966
47.141
49.937
49.981
50.569
51.185
52.527
52.749
54.334
54.763
54.963
56.523
56.909
58.026
58.648
60.420
61.374
62.939
63.055
63.088
64.198
64.675
65.147
66.281
66.647
66.722
66.824
67.991
68.385
69.246
70.012
73.007
73.352
74.453
75.227
75.230
76.136
76.552
76.707
77.010
77.262
78.467
78.476
78.872
80.152
80.263
80.422
80.940
82.224
82.679
82.891
83.083
83.845
83.953
84.164
84.225
84.892
85.004
85.832
85.909
86.280
86.692
86.778
87.745
88.024
89.111
89.321
90.566
91.171
91.217
92.757
93.965
94.494
95.825
96.048
97.093
97.264
97.746
98.462
99.029
100.261
100.382
101.548
102.224
103.006
105.073
105.145
105.355
106.985
108.969
109.467
109.551
109.777
109.984
110.292
110.988
112.620
112.717
112.736
113.007
113.708
113.912
114.119
114.198
114.809
115.046
116.794
116.905
118.180
118.377
118.598
119.248
119.681
120.897
120.939
122.777
124.100
125.426
127.450
127.882
127.946
130.236
130.395
130.974
136.065
136.655
139.672
139.924
140.459
140.721
140.879
143.026
143.166
143.908
144.016
144.435
144.859
144.982
146.105
148.227
148.420
149.102
149.429
152.909
152.950
153.127
154.231
154.862
155.380
156.406
156.804
157.715
157.842
158.869
159.685
160.881
161.034
163.600
163.769
163.870
163.965
163.998
164.192
165.714
165.841
166.550
167.001
167.660
167.856
167.971
167.997
170.106
171.477
174.919
175.131
175.554
176.970
177.025
177.132
177.609
178.653
179.357
180.026
181.387
182.594
182.673
183.082
183.669
184.112
184.507
184.734
185.637
185.656
186.837
186.978
187.049
187.164
187.184
187.496
187.556
188.010
188.312
189.145
190.805
192.047
192.307
193.110
194.192
195.934
196.107
198.580
199.083
200.458
200.802
200.897
201.081
202.846
204.864
205.091
206.566
206.990
208.133
209.958
211.354
212.170
212.448
212.560
212.606
213.101
213.702
214.270
214.442
215.881
216.539
218.191
218.451
218.603
220.491
221.148
222.523
225.914
226.103
227.043
230.980
233.969
235.402
236.007
241.480
