latency_ms
7.469
7.614
8.525
8.653
8.693
9.481
10.017
10.064
10.097
10.117
10.213
10.342
10.653
10.670
10.779
10.832
11.058
11.194
11.305
11.442
11.446
11.513
11.696
11.797
12.145
12.242
12.305
12.546
12.709
12.896
12.907
12.962
13.222
13.275
13.452
13.530
13.668
13.735
13.816
13.992
14.033
14.064
14.090
14.218
14.250
14.294
14.474
14.484
14.489
15.068
15.197
15.200
15.315
15.537
15.616
15.648
15.667
15.682
15.724
15.828
15.893
15.951
16.037
16.217
16.476
16.573
16.742
16.891
16.924
17.174
17.262
17.343
17.449
17.484
17.506
17.566
17.598
17.847
17.909
17.928
17.936
17.968
18.005
18.074
18.149
18.215
18.226
18.380
18.386
18.417
18.471
18.502
18.517
18.525
18.545
18.729
19.213
19.391
19.405
19.642
19.742
19.866
19.978
20.053
20.064
20.094
20.392
20.400
20.468
20.568
20.574
20.633
20.818
20.861
21.259
21.302
21.351
21.377
21.663
21.909
22.016
22.178
22.396
22.581
22.693
22.762
22.779
22.906
22.946
23.001
23.013
23.056
23.126
23.179
23.370
23.408
23.434
23.436
23.486
23.503
23.715
23.770
23.782
23.855
23.875
23.944
24.158
24.201
24.244
24.452
24.537
24.556
24.587
24.624
24.650
24.699
24.741
24.878
24.882
24.949
24.969
24.975
25.005
25.026
25.052
25.111
25.206
25.352
25.384
25.440
25.455
25.549
25.624
25.683
25.726
25.798
25.804
25.870
25.914
26.042
26.173
26.483
26.531
26.710
26.756
27.020
27.349
27.616
27.633
27.655
27.823
27.904
28.000
28.071
28.182
28.482
28.637
28.964
29.045
29.131
29.185
29.291
29.371
29.466
29.493
29.505
29.663
29.760
29.864
29.878
29.880
30.022
30.033
30.112
30.113
30.356
30.444
30.602
30.682
30.774
30.790
30.799
30.831
30.919
30.961
31.006
31.046
31.047
31.122
31.269
31.330
31.354
31.391
31.413
31.450
31.452
31.475
31.505
31.595
31.655
31.736
31.789
31.890
31.992
32.058
32.062
32.327
32.644
33.368
33.462
33.512
33.560
33.563
33.599
33.634
33.874
33.974
34.101
34.255
34.257
34.310
34.317
34.474
34.657
34.684
34.763
35.011
35.211
35.259
35.352
35.462
35.785
35.835
36.094
36.331
36.376
36.602
36.611
36.611
36.697
36.942
36.946
36.958
37.193
37.315
37.426
37.506
37.529
38.282
38.386
38.437
38.543
38.613
38.645
38.900
38.960
38.978
39.057
39.078
39.116
39.285
39.309
39.379
39.425
39.475
39.539
39.552
39.758
40.243
40.655
40.737
40.769
40.772
40.927
41.009
41.057
41.062
41.123
41.585
41.589
41.682
41.773
41.912
42.199
42.243
42.325
42.700
42.899
42.907
42.943
43.477
43.636
43.776
43.857
44.523
44.737
44.983
45.036
45.131
45.301
45.548
45.582
45.636
45.849
