timestamp,cpu_pct,mem_pct,bytes_sent,bytes_recv
2026-09-10T12:02:03.351488,8.7,18.1,4937014438,2847092099
2026-09-10T12:02:04.356170,8.0,18.1,4937022079,2847098236
2026-09-10T12:02:05.357815,7.0,18.2,4937025874,2847101127
2026-09-10T12:02:06.360968,9.4,18.2,4937032412,2847107011
2026-09-10T12:02:07.362434,9.1,18.1,4937035517,2847110951
2026-09-10T12:02:08.363991,9.1,18.2,4937039372,2847118926
2026-09-10T12:02:09.369028,10.2,18.2,4937042939,2847127100
2026-09-10T12:02:10.373032,9.2,18.2,4937046968,2847137567
2026-09-10T12:02:11.378418,9.4,18.2,4937051129,2847149821
2026-09-10T12:02:12.379578,9.3,18.1,4937055158,2847162718
2026-09-10T12:02:13.388630,8.4,18.2,4937059781,2847176384
2026-09-10T12:02:14.390016,9.7,18.2,4937063942,2847188650
2026-09-10T12:02:15.392439,11.2,18.2,4937068895,2847202150
2026-09-10T12:02:16.393695,10.8,18.1,4937074904,2847222828
2026-09-10T12:02:17.397140,10.9,18.1,4937080583,2847243798
2026-09-10T12:02:18.401154,9.9,18.1,4937088666,2847264268
2026-09-10T12:02:19.402711,9.0,18.2,4937209104,2847355818
2026-09-10T12:02:20.403976,10.5,18.1,4937216369,2847381595
2026-09-10T12:02:21.406171,10.4,18.1,4937449799,2847549293
2026-09-10T12:02:22.407522,10.9,18.1,4937691831,2847720169
2026-09-10T12:02:23.409336,10.9,18.2,4938744346,2848392610
2026-09-10T12:02:24.410846,11.4,18.1,4939582184,2848938787
2026-09-10T12:02:25.412562,10.4,18.1,4940788852,2849707180
2026-09-10T12:02:26.415986,10.9,18.1,4942338381,2850690925
2026-09-10T12:02:27.417260,9.5,18.1,4942702790,2850947804
2026-09-10T12:02:28.421307,11.3,18.0,4943651766,2851572307
2026-09-10T12:02:29.422820,11.7,18.1,4944329604,2852027575
2026-09-10T12:02:30.424186,10.5,18.1,4945352447,2852691928
2026-09-10T12:02:31.425498,12.4,18.1,4946041563,2853156776
2026-09-10T12:02:32.427136,13.1,18.1,4946744122,2853632853
2026-09-10T12:02:33.428406,11.7,18.1,4947220628,2853961984
2026-09-10T12:02:34.429626,11.8,18.2,4948380004,2854717050
2026-09-10T12:02:35.431300,10.7,18.2,4949685655,2855562339
2026-09-10T12:02:36.433110,12.5,18.1,4950299977,2855982462
2026-09-10T12:02:37.434689,9.5,18.2,4950795809,2856327611
2026-09-10T12:02:38.436517,11.4,18.2,4951297989,2856679479
2026-09-10T12:02:39.438695,12.5,18.1,4952017397,2857168290
2026-09-10T12:02:40.440292,9.5,18.2,4952974972,2857815765
2026-09-10T12:02:41.445453,9.9,18.2,4954440525,2858760416
2026-09-10T12:02:42.447099,10.4,18.2,4955360593,2859378371
2026-09-10T12:02:43.448396,11.4,18.2,4956188938,2859939042
2026-09-10T12:02:44.449978,11.0,18.2,4957369300,2860702173
2026-09-10T12:02:45.450998,10.3,18.2,4958287602,2861344213
2026-09-10T12:02:46.453549,12.6,18.1,4959400067,2862036216
2026-09-10T12:02:47.454978,11.0,18.2,4960137862,2862533566
2026-09-10T12:02:48.456622,11.4,18.2,4961405116,2863380592
2026-09-10T12:02:49.458249,12.6,18.1,4962278428,2863935073
2026-09-10T12:02:50.460038,11.4,18.2,4962878614,2864350157
2026-09-10T12:02:51.461676,11.9,18.2,4963839241,2864991919
2026-09-10T12:02:52.464168,12.3,18.2,4965032074,2865767598
2026-09-10T12:02:53.465608,9.5,18.2,4966202591,2866529876
2026-09-10T12:02:54.466882,11.4,18.2,4967267646,2867227990
2026-09-10T12:02:55.468164,11.3,18.2,4967990923,2867709800
2026-09-10T12:02:56.472024,10.7,18.2,4968958083,2868343422
2026-09-10T12:02:57.473363,10.4,18.2,4969812062,2868907972
2026-09-10T12:02:58.475247,10.6,18.2,4970510866,2869408537
2026-09-10T12:02:59.477031,10.7,18.2,4971618388,2870104418
2026-09-10T12:03:00.479280,12.6,18.1,4973250602,2871145586
2026-09-10T12:03:01.481072,10.8,18.1,4974073605,2871692953
2026-09-10T12:03:02.483682,11.1,18.2,4974778895,2872166045
2026-09-10T12:03:03.485251,12.6,18.1,4976300133,2873148556
2026-09-10T12:03:04.493989,8.7,18.2,4977660312,2874058369
2026-09-10T12:03:05.495181,11.0,18.2,4978424509,2874553889
2026-09-10T12:03:06.497275,12.9,18.1,4979197971,2875094905
2026-09-10T12:03:07.498578,12.1,18.2,4980194409,2875723516
2026-09-10T12:03:08.501826,12.9,18.2,4981276579,2876430632
2026-09-10T12:03:09.506019,12.0,18.2,4982111767,2876983655
2026-09-10T12:03:10.507455,12.2,18.1,4983283481,2877749788
2026-09-10T12:03:11.509891,11.2,18.2,4984772452,2878706054
2026-09-10T12:03:12.511367,10.9,18.2,4985699410,2879318083
2026-09-10T12:03:13.513981,11.9,18.2,4986626549,2879930500
2026-09-10T12:03:14.517972,10.9,18.2,4987561476,2880541558
2026-09-10T12:03:15.520670,11.9,18.2,4988970227,2881454506
2026-09-10T12:03:16.526001,11.6,18.3,4989692845,2881936772
2026-09-10T12:03:17.527354,11.1,18.2,4991206492,2882931146
2026-09-10T12:03:18.529105,10.7,18.2,4992582142,2883789760
2026-09-10T12:03:19.531007,10.1,18.2,4994082994,2884775327
2026-09-10T12:03:20.533032,11.8,18.2,4995658930,2885757774
2026-09-10T12:03:21.538044,10.9,18.2,4997183673,2886736562
2026-09-10T12:03:22.541745,11.3,18.2,4998486623,2887586424
2026-09-10T12:03:23.544444,12.6,18.2,4999642767,2888375116
2026-09-10T12:03:24.546020,9.9,18.2,5000540413,2888948655
2026-09-10T12:03:25.556648,10.3,18.2,5001500532,2889581038
2026-09-10T12:03:26.560517,12.4,18.2,5002905565,2890494028
2026-09-10T12:03:27.561787,10.6,18.2,5003609763,2890970355
2026-09-10T12:03:28.566563,11.6,18.2,5004658344,2891658013
2026-09-10T12:03:29.568009,12.0,18.2,5005263243,2892070163
2026-09-10T12:03:30.570089,11.1,18.2,5006098675,2892623205
2026-09-10T12:03:31.571388,12.1,18.2,5006694462,2893029960
2026-09-10T12:03:32.572718,10.4,18.2,5007411037,2893512929
2026-09-10T12:03:33.574295,11.4,18.2,5007888392,2893847931
2026-09-10T12:03:34.576268,12.2,18.2,5008620583,2894341291
2026-09-10T12:03:35.584975,12.0,18.2,5009326694,2894816732
2026-09-10T12:03:36.585985,10.5,18.2,5010154606,2895372354
2026-09-10T12:03:37.587612,12.2,18.2,5010521745,2895648896
2026-09-10T12:03:38.589142,11.0,18.2,5011580911,2896349105
2026-09-10T12:03:39.593681,10.7,18.2,5012494221,2896947540
2026-09-10T12:03:40.595538,11.3,18.1,5012969121,2897284330
2026-09-10T12:03:41.598465,11.8,18.1,5013903614,2897899035
2026-09-10T12:03:42.599708,11.2,18.2,5014742784,2898460464
2026-09-10T12:03:43.602255,11.5,18.1,5015474678,2898958295
2026-09-10T12:03:44.603554,12.3,18.1,5016315784,2899517874
2026-09-10T12:03:45.604886,11.5,18.1,5016675773,2899776237
2026-09-10T12:03:46.606608,10.6,18.2,5017855568,2900543451
2026-09-10T12:03:47.610293,10.7,18.2,5018678595,2901084473
2026-09-10T12:03:48.611539,11.3,18.2,5019881064,2901873775
2026-09-10T12:03:49.614344,12.2,18.2,5020480957,2902277759
2026-09-10T12:03:50.617044,11.9,18.2,5020983219,2902632386
2026-09-10T12:03:51.619986,12.1,18.1,5022411709,2903552975
2026-09-10T12:03:52.626359,11.0,18.2,5023344647,2904165322
2026-09-10T12:03:53.629149,11.6,18.2,5024057653,2904642781
2026-09-10T12:03:54.634407,10.8,18.2,5024428795,2904919002
2026-09-10T12:03:55.637126,10.0,18.2,5025088736,2905399132
2026-09-10T12:03:56.638549,11.8,18.2,5025719486,2905805387
2026-09-10T12:03:57.639991,11.2,18.1,5026907942,2906577600
2026-09-10T12:03:58.641314,10.3,18.2,5028192292,2907406454
2026-09-10T12:03:59.642703,10.2,18.2,5028803795,2907825620
2026-09-10T12:04:00.644213,8.7,18.2,5029415331,2908243240
2026-09-10T12:04:01.647101,11.4,18.2,5030837327,2909164130
2026-09-10T12:04:02.648705,11.7,18.2,5031774885,2909783028
2026-09-10T12:04:03.650057,10.7,18.2,5032389400,2910210556
2026-09-10T12:04:04.654489,8.9,18.2,5033705079,2911068365
2026-09-10T12:04:05.658554,8.8,18.1,5033947553,2911225481
2026-09-10T12:04:06.662574,7.6,18.2,5033950196,2911226686
2026-09-10T12:04:07.666534,10.3,18.2,5033953307,2911228557
2026-09-10T12:04:08.668179,6.6,18.2,5033956016,2911229776
2026-09-10T12:04:09.669877,8.1,18.2,5033958659,2911230915
2026-09-10T12:04:10.674604,7.6,18.2,5033961302,2911232120
2026-09-10T12:04:11.678599,6.3,18.2,5033963945,2911233259
2026-09-10T12:04:12.680045,8.2,18.2,5033966654,2911234464
2026-09-10T12:04:13.681439,7.9,18.2,5033969363,2911235669
2026-09-10T12:04:14.683652,8.5,18.2,5033972322,2911236886
2026-09-10T12:04:15.685547,7.2,18.1,5033974965,2911238091
2026-09-10T12:04:16.687253,8.5,18.1,5033977740,2911239362
