timestamp,cpu_pct,mem_pct,bytes_sent,bytes_recv
2026-09-10T12:02:00.752365,6.0,18.1,5286736270,3060062490
2026-09-10T12:02:01.756687,8.4,18.2,5286743672,3060068649
2026-09-10T12:02:02.760998,8.3,18.2,5286746590,3060070258
2026-09-10T12:02:03.762297,8.7,18.1,5286749470,3060071895
2026-09-10T12:02:04.764017,7.4,18.2,5286752520,3060073477
2026-09-10T12:02:05.768970,8.0,18.2,5286762808,3060078969
2026-09-10T12:02:06.771959,9.4,18.2,5286781767,3060091079
2026-09-10T12:02:07.773311,8.8,18.2,5286816740,3060114234
2026-09-10T12:02:08.776376,9.3,18.2,5286882850,3060155365
2026-09-10T12:02:09.781052,9.7,18.1,5286978130,3060214389
2026-09-10T12:02:10.782872,9.8,18.2,5287033983,3060249985
2026-09-10T12:02:11.789063,9.6,18.2,5287277019,3060401111
2026-09-10T12:02:12.790550,8.0,18.1,5287562467,3060579520
2026-09-10T12:02:13.792014,8.7,18.2,5287748917,3060708075
2026-09-10T12:02:14.797118,11.2,18.2,5288366296,3061080301
2026-09-10T12:02:15.801182,11.2,18.2,5289051884,3061507418
2026-09-10T12:02:16.802584,10.2,18.1,5289284905,3061653451
2026-09-10T12:02:17.804791,10.5,18.1,5290025954,3062140181
2026-09-10T12:02:18.806611,10.2,18.2,5291020562,3062734774
2026-09-10T12:02:19.809166,9.4,18.1,5292282982,3063548683
2026-09-10T12:02:20.810991,10.2,18.2,5293180220,3064083000
2026-09-10T12:02:21.812470,10.5,18.1,5294052206,3064625854
2026-09-10T12:02:22.814455,11.3,18.1,5294821995,3065103716
2026-09-10T12:02:23.817313,11.3,18.2,5296354494,3066079058
2026-09-10T12:02:24.820442,10.7,18.2,5297297219,3066631523
2026-09-10T12:02:25.822315,10.4,18.2,5298081935,3067116027
2026-09-10T12:02:26.823538,10.5,18.1,5298750833,3067530458
2026-09-10T12:02:27.825064,10.6,18.2,5299647182,3068085096
2026-09-10T12:02:28.826398,10.4,18.0,5300893841,3068858220
2026-09-10T12:02:29.829118,12.2,18.0,5302225139,3069688155
2026-09-10T12:02:30.830413,10.4,18.1,5302984605,3070158148
2026-09-10T12:02:31.833362,13.1,18.1,5304099703,3070850623
2026-09-10T12:02:32.835369,12.7,18.1,5305157852,3071506086
2026-09-10T12:02:33.838540,11.9,18.1,5306632581,3072417379
2026-09-10T12:02:34.842792,11.6,18.2,5307556935,3072989564
2026-09-10T12:02:35.844295,10.6,18.2,5308361069,3073486132
2026-09-10T12:02:36.845892,11.5,18.2,5309887223,3074430098
2026-09-10T12:02:37.849407,10.1,18.2,5310717910,3074941467
2026-09-10T12:02:38.851177,12.5,18.2,5312250886,3075888862
2026-09-10T12:02:39.853438,11.3,18.2,5313536311,3076681183
2026-09-10T12:02:40.854828,9.1,18.2,5314666132,3077384052
2026-09-10T12:02:41.856999,10.4,18.1,5315809391,3078090537
2026-09-10T12:02:42.858227,11.0,18.2,5317286913,3079011396
2026-09-10T12:02:43.861191,11.1,18.1,5318435854,3079722445
2026-09-10T12:02:44.865371,10.1,18.2,5319271917,3080242897
2026-09-10T12:02:45.869526,11.8,18.2,5320789257,3081176578
2026-09-10T12:02:46.871351,11.8,18.2,5321932610,3081883616
2026-09-10T12:02:47.889619,12.0,18.1,5323438015,3082812878
2026-09-10T12:02:48.890976,11.6,18.2,5324604641,3083534521
2026-09-10T12:02:49.892393,12.0,18.2,5326149186,3084486835
2026-09-10T12:02:50.897849,11.1,18.2,5327210646,3085140575
2026-09-10T12:02:51.899416,12.9,18.1,5328143660,3085715905
2026-09-10T12:02:52.905616,11.2,18.2,5329671641,3086659601
2026-09-10T12:02:53.907058,10.2,18.2,5330017300,3086875763
2026-09-10T12:02:54.908528,11.1,18.1,5331397609,3087726216
2026-09-10T12:02:55.913378,11.0,18.1,5332549797,3088438830
2026-09-10T12:02:56.915799,11.2,18.1,5333856037,3089242307
2026-09-10T12:02:57.917254,10.1,18.1,5335521299,3090267937
2026-09-10T12:02:58.919881,10.2,18.2,5335744332,3090404771
2026-09-10T12:02:59.921427,11.9,18.2,5337533831,3091538123
