latency_ms
5.016
6.123
6.387
6.391
6.810
6.911
7.218
7.223
7.255
7.261
7.279
7.298
7.308
7.341
7.374
7.451
7.491
7.521
7.531
7.531
7.550
7.576
7.591
7.623
7.644
7.696
7.718
7.719
7.721
7.745
7.807
7.849
7.878
7.879
7.914
7.952
7.959
7.971
7.974
7.987
8.011
8.024
8.043
8.048
8.086
8.102
8.113
8.120
8.142
8.142
8.160
8.182
8.196
8.206
8.219
8.235
8.235
8.250
8.256
8.257
8.286
8.298
8.305
8.307
8.311
8.311
8.350
8.359
8.380
8.402
8.408
8.411
8.416
8.416
8.427
8.432
8.467
8.470
8.482
8.503
8.513
8.548
8.553
8.554
8.555
8.584
8.611
8.618
8.643
8.647
8.648
8.668
8.686
8.687
8.701
8.718
8.729
8.742
8.755
8.756
8.773
8.782
8.784
8.791
8.817
8.825
8.850
8.851
8.875
8.879
8.908
8.916
8.938
8.939
8.940
8.944
8.945
8.947
8.971
8.983
9.003
9.019
9.023
9.041
9.068
9.079
9.103
9.124
9.173
9.173
9.180
9.188
9.195
9.201
9.208
9.216
9.217
9.224
9.227
9.234
9.242
9.242
9.243
9.260
9.273
9.282
9.285
9.285
9.292
9.293
9.310
9.313
9.314
9.326
9.359
9.362
9.379
9.400
9.404
9.421
9.425
9.431
9.435
9.439
9.450
9.451
9.459
9.470
9.484
9.496
9.500
9.502
9.503
9.509
9.537
9.541
9.543
9.552
9.553
9.577
9.578
9.588
9.589
9.589
9.595
9.615
9.619
9.629
9.633
9.640
9.644
9.646
9.646
9.655
9.673
9.673
9.681
9.682
9.694
9.694
9.703
9.704
9.713
9.714
9.714
9.732
9.734
9.751
9.755
9.757
9.759
9.768
9.768
9.772
9.773
9.778
9.788
9.802
9.805
9.809
9.811
9.814
9.817
9.817
9.817
9.818
9.822
9.837
9.848
9.853
9.864
9.878
9.882
9.918
9.925
9.928
9.929
9.954
9.954
9.969
9.978
9.981
9.987
9.989
9.990
10.012
10.020
10.024
10.029
10.039
10.043
10.046
10.049
10.055
10.064
10.075
10.081
10.088
10.109
10.113
10.118
10.141
10.151
10.162
10.164
10.168
10.169
10.173
10.174
10.176
10.178
10.186
10.201
10.206
10.209
10.215
10.216
10.220
10.222
10.232
10.233
10.273
10.279
10.282
10.284
10.296
10.311
10.318
10.321
10.325
10.328
10.333
10.337
10.337
10.345
10.372
10.372
10.377
10.377
10.379
10.388
10.400
10.402
10.435
10.443
10.444
10.446
10.455
10.458
10.459
10.469
10.478
10.487
10.507
10.509
10.521
10.522
10.523
10.528
10.533
10.537
10.543
10.545
10.546
10.549
10.553
10.555
10.567
10.591
10.593
10.605
10.613
10.625
10.627
10.635
10.639
10.661
10.666
10.681
10.681
10.684
10.688
10.690
10.698
10.706
10.707
10.711
10.715
10.725
10.729
10.735
10.736
10.741
10.742
10.743
10.745
10.760
10.761
10.764
10.771
10.784
10.789
10.795
10.798
10.804
10.805
10.811
10.814
10.823
10.826
10.828
10.833
10.840
10.841
10.846
10.847
10.859
10.867
10.869
10.874
10.879
10.884
10.886
10.913
10.918
10.918
10.918
10.932
10.934
10.934
10.938
10.946
10.966
10.968
10.971
10.984
10.992
10.992
10.996
11.002
11.006
11.010
11.014
11.014
11.018
11.020
11.020
11.024
11.029
11.033
11.037
11.038
11.043
11.043
11.051
11.057
11.061
11.067
11.068
11.069
11.070
11.079
11.088
11.092
11.094
11.105
11.111
11.111
11.116
11.123
11.133
11.134
11.146
11.151
11.162
11.163
11.164
11.167
11.169
11.178
11.180
11.190
11.191
11.194
11.196
11.205
11.207
11.214
11.219
11.227
11.240
11.244
11.246
11.247
11.248
11.250
11.250
11.254
11.256
11.259
11.264
11.268
11.279
11.282
11.285
11.286
11.291
11.293
11.305
11.306
11.312
11.316
11.318
11.321
11.330
11.338
11.340
11.342
11.346
11.351
11.353
11.353
11.354
11.355
11.363
11.364
11.367
11.372
11.377
11.377
11.378
11.379
11.385
11.398
11.407
11.410
11.410
11.413
11.415
11.421
11.424
11.431
11.433
11.437
11.439
11.445
11.447
11.449
11.451
11.457
11.464
11.469
11.469
11.473
11.478
11.483
11.490
11.493
11.498
11.502
11.504
11.510
11.523
11.524
11.537
11.547
11.553
11.555
11.557
11.563
11.565
11.569
11.578
11.583
11.586
11.587
11.595
11.597
11.607
11.608
11.611
11.615
11.618
11.620
11.634
11.637
11.639
11.643
11.645
11.649
11.652
11.653
11.664
11.674
11.679
11.691
11.694
11.705
11.710
11.725
11.726
11.726
11.732
11.738
11.740
11.743
11.748
11.750
11.765
11.768
11.782
11.783
11.787
11.790
11.797
11.803
11.804
11.810
11.819
11.821
11.823
11.826
11.841
11.841
11.844
11.846
11.848
11.851
11.852
11.852
11.856
11.860
11.862
11.866
11.867
11.867
11.870
11.875
11.884
11.893
11.894
11.896
11.912
11.915
11.925
11.934
11.936
11.937
11.941
11.942
11.946
11.947
11.948
11.951
11.951
11.959
11.960
11.964
11.964
11.976
11.979
11.979
11.983
11.986
11.986
11.990
11.993
12.002
12.004
12.009
12.017
12.018
12.021
12.029
12.031
12.037
12.052
12.057
12.057
12.060
12.062
12.076
12.079
12.082
12.088
12.092
12.103
12.106
12.109
12.115
12.118
12.119
12.122
12.127
12.128
12.130
12.131
12.132
12.136
12.151
12.152
12.154
12.158
12.160
12.161
12.167
12.170
12.177
12.188
12.193
12.193
12.198
12.207
12.208
12.208
12.209
12.213
12.222
12.230
12.243
12.244
12.250
12.258
12.259
12.263
12.263
12.281
12.291
12.306
12.307
12.319
12.321
12.323
12.325
12.325
12.326
12.336
12.340
12.343
12.344
12.348
12.348
12.349
12.350
12.351
12.352
12.360
12.375
12.376
12.376
12.386
12.388
12.391
12.404
12.405
12.406
12.418
12.430
12.432
12.434
12.442
12.450
12.451
12.452
12.455
12.456
12.459
12.461
12.466
12.477
12.485
12.487
12.487
12.491
12.498
12.501
12.504
12.512
12.512
12.516
12.519
12.523
12.526
12.532
12.534
12.539
12.541
12.543
12.544
12.552
12.554
12.554
12.558
12.559
12.560
12.565
12.571
12.573
12.574
12.581
12.585
12.586
12.591
12.593
12.594
12.597
12.602
12.602
12.602
12.604
12.608
12.608
12.613
12.619
12.624
12.626
12.633
12.639
12.639
12.643
12.644
12.647
12.648
12.653
12.657
12.657
12.658
12.666
12.668
12.672
12.676
12.677
12.678
12.678
12.693
12.696
12.698
12.700
12.705
12.709
12.709
12.711
12.712
12.712
12.712
12.714
12.719
12.721
12.725
12.728
12.731
12.731
12.739
12.743
12.743
12.744
12.745
12.745
12.751
12.752
12.757
12.758
12.769
12.772
12.787
12.790
12.790
12.793
12.793
12.793
12.794
12.798
12.808
12.811
12.811
12.814
12.815
12.829
12.831
12.835
12.836
12.837
12.837
12.842
12.844
12.848
12.854
12.864
12.876
12.881
12.892
12.894
12.895
12.896
12.897
12.904
12.908
12.908
12.912
12.921
12.922
12.929
12.932
12.936
12.943
12.946
12.949
12.956
12.972
12.979
12.992
12.998
13.003
13.004
13.006
13.012
13.017
