timestamp,cpu_pct,mem_pct,bytes_sent,bytes_recv
2026-09-10T12:02:02.145002,8.4,18.2,5165425935,2963660494
2026-09-10T12:02:03.148989,8.7,18.1,5165433744,2963666697
2026-09-10T12:02:04.150718,8.5,18.1,5165441789,2963673238
2026-09-10T12:02:05.153081,6.8,18.2,5165446912,2963677523
2026-09-10T12:02:06.156983,9.3,18.2,5165454552,2963684091
2026-09-10T12:02:07.158429,9.6,18.1,5165466283,2963692883
2026-09-10T12:02:08.161002,8.3,18.2,5165475304,2963704808
2026-09-10T12:02:09.163451,10.0,18.2,5165493312,2963722118
2026-09-10T12:02:10.165018,9.6,18.1,5165518213,2963743951
2026-09-10T12:02:11.166313,9.3,18.2,5165586505,2963798094
2026-09-10T12:02:12.168430,10.2,18.1,5165627606,2963833683
2026-09-10T12:02:13.169858,7.5,18.2,5165773131,2963934679
2026-09-10T12:02:14.171170,9.4,18.2,5165839045,2963986352
2026-09-10T12:02:15.173122,11.4,18.2,5166110665,2964165749
2026-09-10T12:02:16.176301,11.0,18.1,5166272271,2964281795
2026-09-10T12:02:17.181121,10.5,18.1,5166566703,2964485762
2026-09-10T12:02:18.182408,9.8,18.1,5167110000,2964839644
2026-09-10T12:02:19.183647,9.7,18.1,5167913346,2965355576
2026-09-10T12:02:20.186606,10.2,18.1,5168831385,2965949935
2026-09-10T12:02:21.192665,9.8,18.1,5169423181,2966343638
2026-09-10T12:02:22.197191,11.1,18.1,5169958797,2966721504
2026-09-10T12:02:23.201194,11.2,18.2,5170542122,2967106368
2026-09-10T12:02:24.205228,11.8,18.1,5171531600,2967718269
2026-09-10T12:02:25.209096,10.2,18.1,5171773730,2967885984
2026-09-10T12:02:26.210658,10.6,18.1,5172744401,2968512601
2026-09-10T12:02:27.212096,10.0,18.1,5173351032,2968919708
2026-09-10T12:02:28.213588,10.8,18.0,5174172748,2969456112
2026-09-10T12:02:29.214994,11.1,18.1,5174978335,2969994660
2026-09-10T12:02:30.216160,11.3,18.1,5175444799,2970316528
2026-09-10T12:02:31.219251,12.2,18.1,5176141307,2970785868
