timestamp,cpu_pct,mem_pct,bytes_sent,bytes_recv
2026-09-14T17:05:03.692798,12.1,22.2,35406309150,12483163933
2026-09-14T17:05:04.694600,15.9,22.1,35406316996,12483170540
2026-09-14T17:05:05.696046,16.6,22.1,35406322496,12483174801
2026-09-14T17:05:06.700632,16.4,22.1,35406333064,12483180429
2026-09-14T17:05:07.702416,16.8,22.0,35406351004,12483191042
2026-09-14T17:05:08.704014,15.4,22.0,35406378211,12483205683
2026-09-14T17:05:09.707633,18.3,22.0,35406428273,12483227678
2026-09-14T17:05:10.709189,15.7,22.0,35406478943,12483251815
2026-09-14T17:05:11.710869,15.9,22.0,35406564476,12483284256
2026-09-14T17:05:12.712620,17.2,22.0,35406684952,12483328531
2026-09-14T17:05:13.714347,18.1,22.0,35406834525,12483359919
2026-09-14T17:05:14.715874,17.1,21.9,35407027496,12483397733
2026-09-14T17:05:15.717862,15.4,21.9,35407231922,12483432330
2026-09-14T17:05:16.719334,14.9,22.0,35407410230,12483473593
2026-09-14T17:05:17.720708,16.0,22.0,35407596575,12483537512
2026-09-14T17:05:18.724621,16.5,22.0,35408046886,12483584509
2026-09-14T17:05:19.726267,18.3,22.0,35408329302,12483643016
2026-09-14T17:05:20.727649,16.4,22.1,35408639236,12483713484
2026-09-14T17:05:21.729025,16.6,22.1,35409040329,12483816180
2026-09-14T17:05:22.730468,16.7,22.2,35409425113,12483892720
2026-09-14T17:05:23.732008,17.5,22.2,35409826466,12483989481
2026-09-14T17:05:24.733999,16.8,22.2,35410955965,12484068685
2026-09-14T17:05:25.735305,16.8,22.2,35411793671,12484151816
2026-09-14T17:05:26.737334,18.1,22.2,35412776358,12484260569
2026-09-14T17:05:27.744651,16.7,22.2,35414206771,12484451835
2026-09-14T17:05:28.747620,18.4,22.2,35415282832,12484538516
2026-09-14T17:05:29.750018,17.2,22.2,35416100285,12484646306
2026-09-14T17:05:30.751416,18.4,22.2,35417654389,12484753401
2026-09-14T17:05:31.753031,19.5,22.3,35419212778,12484919944
2026-09-14T17:05:32.755161,17.6,22.3,35421275320,12485039610
2026-09-14T17:05:33.760830,17.5,22.3,35424032766,12485191264
2026-09-14T17:05:34.762166,16.3,22.3,35425662251,12485305543
2026-09-14T17:05:35.764228,16.9,22.3,35427193545,12485437671
2026-09-14T17:05:36.767468,18.0,22.1,35429702296,12485595702
2026-09-14T17:05:37.771508,18.3,22.1,35433048706,12485775108
2026-09-14T17:05:38.773225,16.7,22.0,35434844130,12485864603
2026-09-14T17:05:39.777981,17.3,22.0,35436711948,12485999052
2026-09-14T17:05:40.779460,17.5,22.0,35439000899,12486123749
2026-09-14T17:05:41.782704,18.3,22.0,35442165924,12486510980
2026-09-14T17:05:42.784675,17.8,22.0,35444660475,12486636916
2026-09-14T17:05:43.785972,17.5,22.0,35447606324,12486790433
2026-09-14T17:05:44.787211,17.7,21.9,35450665851,12486944211
2026-09-14T17:05:45.788517,16.9,21.9,35454597998,12487167113
2026-09-14T17:05:46.789857,17.5,21.9,35458522701,12487296154
2026-09-14T17:05:47.791370,19.8,22.0,35461649282,12487450896
2026-09-14T17:05:48.792702,18.5,22.0,35466427889,12487572308
2026-09-14T17:05:49.793997,17.6,22.0,35472036441,12487725831
2026-09-14T17:05:50.795217,18.8,22.0,35475141152,12487870546
