timestamp,cpu_pct,mem_pct,bytes_sent,bytes_recv
2026-09-14T17:05:05.660648,15.1,22.1,22139788591,11508056564
2026-09-14T17:05:06.668708,16.4,22.1,22139796402,11508064118
2026-09-14T17:05:07.671725,16.8,22.0,22139807674,11508075942
2026-09-14T17:05:08.674045,15.6,22.0,22139810913,11508083181
2026-09-14T17:05:09.683421,18.4,22.0,22139814638,11508093195
2026-09-14T17:05:10.685134,15.8,22.0,22139818273,11508106538
2026-09-14T17:05:11.687111,15.7,22.0,22139822172,11508122177
2026-09-14T17:05:12.688343,17.2,22.0,22139826335,11508139744
2026-09-14T17:05:13.689755,18.3,22.0,22139849387,11508173970
2026-09-14T17:05:14.691174,17.1,21.9,22139855024,11508191443
2026-09-14T17:05:15.692710,15.3,21.9,22139861052,11508211458
2026-09-14T17:05:16.695180,14.9,22.0,22139916725,11508244769
2026-09-14T17:05:17.696743,16.1,22.0,22140045352,11508298536
2026-09-14T17:05:18.698513,16.5,22.0,22140126493,11508330568
2026-09-14T17:05:19.700171,18.2,22.0,22140348908,11508379686
2026-09-14T17:05:20.701813,16.3,22.1,22140413153,11508477861
2026-09-14T17:05:21.703605,16.8,22.1,22140711869,11508539341
2026-09-14T17:05:22.706304,16.7,22.2,22140781440,11508584366
2026-09-14T17:05:23.708051,17.6,22.2,22140788399,11508636631
2026-09-14T17:05:24.710839,16.7,22.2,22140794236,11508677636
2026-09-14T17:05:25.711992,17.0,22.2,22140892078,11508813209
2026-09-14T17:05:26.713417,18.1,22.2,22141004462,11508882522
2026-09-14T17:05:27.715318,16.8,22.2,22141327197,11508944497
2026-09-14T17:05:28.717454,18.3,22.2,22142008148,11509009473
2026-09-14T17:05:29.718990,17.0,22.2,22142768500,11509210510
2026-09-14T17:05:30.723575,18.5,22.2,22143575137,11509300569
2026-09-14T17:05:31.728635,19.5,22.3,22144455774,11509386761
2026-09-14T17:05:32.732390,17.6,22.3,22146007042,11509477706
2026-09-14T17:05:33.733978,17.5,22.3,22147344911,11509576341
2026-09-14T17:05:34.736703,16.1,22.3,22149311048,11509670305
2026-09-14T17:05:35.752452,17.2,22.3,22150903604,11509948155
2026-09-14T17:05:36.756653,18.0,22.1,22152138037,11510041808
2026-09-14T17:05:37.760648,18.2,22.1,22153485200,11510158980
2026-09-14T17:05:38.764635,16.7,22.0,22154869528,11510245651
2026-09-14T17:05:39.765855,17.4,22.0,22157097587,11510544016
2026-09-14T17:05:40.768373,17.4,22.0,22158639935,11510649569
2026-09-14T17:05:41.769606,18.4,22.0,22160550630,11510765073
2026-09-14T17:05:42.784671,17.8,22.0,22162531879,11510907076
2026-09-14T17:05:43.785866,17.5,22.0,22164607399,11511027477
2026-09-14T17:05:44.787279,17.7,21.9,22167100492,11511160157
2026-09-14T17:05:45.792693,16.9,21.9,22169738571,11511288004
2026-09-14T17:05:46.794381,17.4,21.9,22171130294,11511398631
2026-09-14T17:05:47.796652,19.9,22.0,22176050043,11511535329
2026-09-14T17:05:48.797979,18.4,22.0,22176812720,11511810375
2026-09-14T17:05:49.799198,17.6,22.0,22179888262,11511951112
2026-09-14T17:05:50.800683,18.8,22.0,22183870398,11512118123
2026-09-14T17:05:51.802786,16.7,22.0,22185094794,11512187245
2026-09-14T17:05:52.804720,18.4,22.0,22188452361,11512477400
2026-09-14T17:05:53.806451,16.6,22.1,22188459692,11512531208
2026-09-14T17:05:54.807810,17.7,22.1,22188467521,11512590080
2026-09-14T17:05:55.810171,19.6,22.1,22191632509,11512755547
2026-09-14T17:05:56.811569,19.2,22.1,22196693441,11512870258
2026-09-14T17:05:57.814722,17.7,22.1,22200944586,11512975987
2026-09-14T17:05:58.816008,17.2,22.2,22207202691,11513151520
2026-09-14T17:05:59.818261,17.9,22.1,22211599111,11513259816
2026-09-14T17:06:00.819583,17.1,22.1,22215618098,11513378717
