timestamp,cpu_pct,mem_pct,bytes_sent,bytes_recv
2026-09-14T17:05:02.826036,17.0,22.2,33230663215,46555421428
2026-09-14T17:05:03.829040,15.3,22.1,33230669047,46555427138
2026-09-14T17:05:04.830443,16.2,22.1,33230677456,46555440104
2026-09-14T17:05:05.831740,16.4,22.1,33230684239,46555451174
2026-09-14T17:05:06.834293,16.9,22.1,33230690971,46555464769
2026-09-14T17:05:07.836796,17.2,22.0,33230701157,46555480000
2026-09-14T17:05:08.841668,14.7,22.0,33230709212,46555491823
2026-09-14T17:05:09.844724,18.1,22.0,33230738850,46555527138
2026-09-14T17:05:10.846277,15.9,22.0,33230761584,46555553761
2026-09-14T17:05:11.847579,16.2,22.0,33230812066,46555607874
2026-09-14T17:05:12.849152,17.1,22.0,33230895070,46555694459
2026-09-14T17:05:13.854693,18.1,22.0,33231028996,46555825882
2026-09-14T17:05:14.856660,16.9,21.9,33231147891,46555948311
2026-09-14T17:05:15.858312,15.7,21.9,33231388589,46556181427
2026-09-14T17:05:16.860354,15.1,22.0,33231618707,46556415683
2026-09-14T17:05:17.862680,15.5,22.0,33231837443,46556638485
2026-09-14T17:05:18.864644,16.9,22.0,33232401697,46557230931
2026-09-14T17:05:19.873399,18.3,22.0,33232921204,46557698326
2026-09-14T17:05:20.878178,16.5,22.1,33233088647,46557897328
2026-09-14T17:05:21.879557,16.2,22.1,33233907018,46558667924
2026-09-14T17:05:22.881177,17.2,22.2,33234702383,46559458114
2026-09-14T17:05:23.882197,17.6,22.2,33235671318,46560437016
2026-09-14T17:05:24.884191,17.0,22.2,33237132253,46561982705
2026-09-14T17:05:25.888639,17.4,22.2,33238188814,46562982510
2026-09-14T17:05:26.890107,17.0,22.2,33239403798,46564204834
2026-09-14T17:05:27.891605,17.3,22.2,33241905950,46566718276
2026-09-14T17:05:28.893277,18.2,22.2,33244286242,46569223306
2026-09-14T17:05:29.897835,17.7,22.2,33246347213,46571180167
2026-09-14T17:05:30.899306,18.3,22.2,33249593217,46574505355
